id,title,type,price,state,city,areaSqFt,bedrooms,bathrooms,amenities,furnished,availableFrom,listedBy,tags,colorTheme,rating,isVerified,listingType
PROP1130,Participant test decade.,Apartment,31274905,Maharashtra,Nagpur,3316,4,4,garden|security|pool|clubhouse,Furnished,2025-07-02,Builder,near-metro|affordable,#e2e650,2.9,True,sale
PROP1131,Meeting guy management individual.,Apartment,30826150,Karnataka,Mysore,3350,1,5,wifi|power-backup|lift,Unfurnished,2025-11-16,Owner,lake-view|luxury,#0dc162,3.6,True,rent
PROP1132,Necessary black eat life.,Studio,47025728,West Bengal,Siliguri,2506,6,1,power-backup|parking|garden,Semi,2025-07-08,Owner,corner-plot|sea-view|near-metro|affordable,#5ab6f5,4.5,True,sale
PROP1133,Card example attorney wait.,Villa,31614255,Karnataka,Bangalore,1212,4,2,clubhouse|parking|pool,Furnished,2025-10-15,Agent,corner-plot|affordable|family-friendly,#64d810,3.7,False,sale
PROP1134,Civil energy.,Studio,15842361,Delhi,New Delhi,4885,5,2,garden|lift|parking|wifi|power-backup|clubhouse,Unfurnished,2025-06-22,Agent,affordable|lake-view|corner-plot,#a125ed,1.4,False,rent
PROP1135,Next on try true follow.,Villa,27647968,Maharashtra,Pune,2914,4,2,security|garden|parking|lift,Unfurnished,2025-11-06,Builder,affordable|family-friendly,#3d661b,1.6,False,rent
PROP1136,Contain together share kind state.,Apartment,45078343,West Bengal,Siliguri,2841,2,3,security|parking|wifi|garden|power-backup,Furnished,2025-11-11,Agent,sea-view|near-metro,#20ef97,4.0,True,sale
PROP1137,Teach yard modern.,Villa,43242895,West Bengal,Siliguri,1070,6,5,security|parking|clubhouse|wifi,Semi,2025-10-01,Builder,family-friendly|lake-view|gated-community,#b00d3e,1.3,False,sale
PROP1138,Like I majority business.,Villa,23428450,Delhi,New Delhi,1922,6,3,security|gym|garden|power-backup|wifi|clubhouse,Furnished,2025-10-17,Builder,affordable|corner-plot|family-friendly|gated-community,#354f20,4.4,True,rent
PROP1139,Pick site main choose.,Studio,17427347,Maharashtra,Mumbai,4161,1,1,gym|clubhouse|parking|garden|power-backup,Furnished,2025-10-07,Agent,family-friendly|affordable|corner-plot|luxury,#c2fef0,1.6,False,rent
PROP1140,Population according.,Apartment,40228143,Gujarat,Ahmedabad,4775,2,2,parking|clubhouse|lift|power-backup|wifi,Unfurnished,2025-10-15,Agent,affordable|lake-view|luxury,#26a5ca,3.2,True,sale
PROP1141,Last accept several child free.,Penthouse,37339678,Gujarat,Ahmedabad,4869,2,4,pool|power-backup|clubhouse|garden,Unfurnished,2025-07-02,Owner,corner-plot|luxury|affordable|near-metro,#0d7e09,4.2,True,sale
PROP1142,Already again energy peace interview.,Apartment,39803585,Maharashtra,Mumbai,2955,4,5,wifi|pool|garden|clubhouse,Furnished,2025-10-12,Owner,near-metro|affordable,#d2a43d,2.5,True,rent
PROP1143,Movement huge.,Studio,26019022,Gujarat,Surat,783,6,3,gym|power-backup|clubhouse|security|parking,Semi,2025-09-13,Agent,luxury|affordable,#0d9cbd,3.2,False,sale
PROP1144,Believe deep pretty leader.,Apartment,3615688,Maharashtra,Mumbai,1890,6,4,security|garden|gym|power-backup,Unfurnished,2025-06-24,Builder,sea-view|near-metro|luxury,#13ecaa,2.3,False,rent
PROP1145,Model detail.,Penthouse,48757492,Maharashtra,Nagpur,3136,6,3,parking|garden|pool|wifi|power-backup,Unfurnished,2025-10-10,Agent,near-metro|lake-view|affordable|gated-community,#e68200,2.6,True,rent
PROP1146,Price the experience.,Studio,27476962,Gujarat,Vadodara,2952,2,5,parking|clubhouse|pool|lift,Furnished,2025-06-18,Builder,lake-view|luxury|family-friendly|corner-plot,#e95333,4.2,False,sale
PROP1147,Center sure race pass value.,Penthouse,16245457,Delhi,New Delhi,4141,5,3,gym|lift|garden|clubhouse|security|power-backup,Unfurnished,2025-11-06,Agent,gated-community|lake-view,#e47068,4.1,True,sale
PROP1148,Network draw investment true.,Apartment,36005828,Karnataka,Mysore,1181,3,3,garden|gym|security,Semi,2025-06-08,Owner,corner-plot|luxury|sea-view|family-friendly,#d09cd3,3.4,False,sale
PROP1149,Check hard spend.,Bungalow,35423686,Tamil Nadu,Madurai,1981,1,3,clubhouse|lift|parking|gym|pool,Furnished,2025-06-08,Owner,sea-view|family-friendly|corner-plot,#24b797,3.4,False,sale
PROP1150,Set our.,Apartment,39609859,Tamil Nadu,Chennai,1948,1,2,wifi|pool|power-backup,Unfurnished,2025-11-05,Agent,family-friendly|lake-view|luxury,#bf6a1b,2.4,False,sale
PROP1151,Property fight analysis subject.,Studio,6225709,Gujarat,Vadodara,2850,2,3,garden|power-backup|security|lift|wifi,Unfurnished,2025-09-07,Agent,lake-view|affordable,#5e610b,3.2,True,rent
PROP1152,System meet series think memory.,Bungalow,28448172,Tamil Nadu,Chennai,2432,1,3,lift|garden|pool|power-backup,Furnished,2025-10-18,Agent,affordable|corner-plot|sea-view,#3ef650,2.4,False,sale
PROP1153,Popular trial baby.,Apartment,2167345,West Bengal,Kolkata,4153,5,5,security|parking|gym|pool|clubhouse,Furnished,2025-08-02,Owner,sea-view|family-friendly|lake-view|luxury,#6edd81,1.8,False,rent
PROP1154,Each issue lead there.,Studio,21712877,West Bengal,Kolkata,2542,6,2,clubhouse|lift|garden|parking|pool|wifi,Furnished,2025-11-16,Agent,sea-view|gated-community|lake-view,#389d97,3.3,True,sale
PROP1155,Career mouth approach gun that.,Apartment,39606640,Delhi,New Delhi,963,1,3,clubhouse|lift|gym|security,Furnished,2025-08-05,Agent,near-metro|family-friendly,#e5c40a,1.6,False,sale
PROP1156,Religious feeling computer because discussion.,Penthouse,12543356,Tamil Nadu,Coimbatore,1946,1,5,wifi|gym|security|power-backup|pool|clubhouse,Unfurnished,2025-06-19,Agent,sea-view|gated-community,#68c7fa,3.6,False,rent
PROP1157,Anything necessary wall condition receive.,Apartment,20962476,Maharashtra,Nagpur,1482,1,4,garden|gym|lift|pool|power-backup,Unfurnished,2025-07-08,Builder,lake-view|near-metro|gated-community|family-friendly,#8e57f8,3.3,True,sale
PROP1158,Thank identify stage federal.,Penthouse,34945471,Tamil Nadu,Chennai,541,6,1,gym|clubhouse|security|lift|power-backup|parking,Furnished,2025-10-16,Agent,family-friendly|near-metro|affordable,#d0bec3,1.0,False,rent
PROP1159,No impact.,Apartment,15094239,Karnataka,Mangalore,4602,5,4,security|clubhouse|pool|parking|wifi,Unfurnished,2025-08-24,Builder,affordable|luxury|gated-community,#3a1628,1.0,True,rent
PROP1160,Form visit which sport.,Villa,4698148,Tamil Nadu,Coimbatore,1142,2,2,pool|garden|security,Unfurnished,2025-11-11,Owner,lake-view|corner-plot|near-metro,#697f7d,3.7,True,sale
PROP1161,International our why hope.,Apartment,21792379,Karnataka,Mysore,3554,2,1,parking|security|clubhouse,Semi,2025-10-07,Agent,affordable|corner-plot|near-metro|gated-community,#206a1e,1.7,True,sale
PROP1162,Indeed simple expect night.,Apartment,47394276,Maharashtra,Mumbai,4352,6,5,wifi|lift|power-backup,Unfurnished,2025-06-30,Owner,lake-view|corner-plot|near-metro,#be86f4,3.0,True,sale
PROP1163,Compare believe why argue.,Penthouse,3528441,Karnataka,Mysore,1184,3,2,pool|lift|gym|parking|garden,Unfurnished,2025-07-17,Owner,near-metro|family-friendly|lake-view,#d5b7af,3.5,True,rent
PROP1164,Nothing real.,Apartment,47807302,Tamil Nadu,Chennai,4902,5,2,pool|clubhouse|garden|security,Unfurnished,2025-10-03,Owner,lake-view|gated-community|near-metro|affordable,#592067,3.6,False,sale
PROP1165,Himself gun.,Villa,48906340,Maharashtra,Nagpur,3141,5,3,gym|power-backup|wifi|lift|garden,Furnished,2025-09-27,Owner,family-friendly|corner-plot|affordable|gated-community,#6892eb,1.5,False,rent
PROP1166,Work mind picture charge.,Apartment,31793233,Gujarat,Surat,2950,5,4,power-backup|parking|pool|security|garden|gym,Semi,2025-10-09,Owner,lake-view|near-metro,#284b50,4.2,False,rent
PROP1167,Official recently send suffer.,Studio,35529914,Delhi,New Delhi,1277,3,1,gym|security|garden|clubhouse,Furnished,2025-09-08,Builder,near-metro|affordable|corner-plot|family-friendly,#d05f20,3.1,True,rent
PROP1168,Woman send relationship so.,Villa,2779743,Gujarat,Surat,642,5,4,clubhouse|parking|security|pool,Unfurnished,2025-07-23,Owner,sea-view|near-metro|corner-plot,#afe0a9,3.7,False,rent
PROP1169,Difficult various wind follow piece.,Studio,22312355,Gujarat,Surat,2181,1,4,lift|pool|gym|clubhouse,Semi,2025-10-03,Builder,lake-view|luxury|corner-plot|gated-community,#6bc57f,2.3,True,sale
PROP1170,Not now animal.,Studio,38717269,West Bengal,Siliguri,502,6,4,garden|gym|wifi|power-backup|parking|security,Semi,2025-09-23,Owner,affordable|lake-view|near-metro,#b7f86b,2.4,False,sale
PROP1171,Natural ask.,Bungalow,25963820,Maharashtra,Mumbai,1113,5,5,gym|security|clubhouse|power-backup,Semi,2025-06-21,Builder,near-metro|corner-plot,#ccdd15,1.6,False,sale
PROP1172,Bed likely choice every.,Villa,30190184,Maharashtra,Nagpur,1698,1,2,wifi|pool|security|gym|garden|parking,Furnished,2025-06-26,Owner,affordable|family-friendly|luxury,#a43b3d,3.2,False,sale
PROP1173,Summer international include recognize.,Apartment,3179905,Delhi,New Delhi,659,2,5,wifi|lift|gym|security|garden|power-backup,Furnished,2025-10-27,Agent,lake-view|near-metro,#b5eb11,3.1,False,sale
PROP1174,Better run itself nor.,Studio,19438120,Tamil Nadu,Chennai,3374,4,3,security|gym|wifi|garden|parking|power-backup,Furnished,2025-06-11,Owner,corner-plot|near-metro|affordable,#460e27,1.8,False,rent
PROP1175,Board marriage mention data.,Penthouse,19439726,Maharashtra,Pune,1361,5,5,lift|pool|clubhouse|gym|parking|security,Furnished,2025-08-17,Agent,luxury|gated-community,#46cbfa,3.1,False,sale
PROP1176,Information out discuss word as.,Villa,34421547,West Bengal,Kolkata,1488,1,2,lift|garden|pool|clubhouse|wifi|power-backup,Furnished,2025-08-14,Owner,near-metro|affordable|family-friendly|gated-community,#e92584,4.8,False,rent
PROP1177,American son soon west.,Apartment,21673049,Maharashtra,Pune,3872,4,1,clubhouse|lift|pool|security|garden,Semi,2025-08-23,Owner,affordable|near-metro,#5c4140,1.2,False,rent
PROP1178,Control city year responsibility.,Penthouse,20722779,Karnataka,Mysore,784,2,1,gym|garden|clubhouse|power-backup|pool|security,Semi,2025-09-01,Builder,sea-view|affordable|family-friendly,#b47d3a,1.3,True,sale
PROP1179,Property goal.,Studio,14840784,Delhi,New Delhi,1505,2,2,lift|parking|gym|pool|clubhouse,Furnished,2025-06-05,Agent,affordable|family-friendly|gated-community|luxury,#7756d5,3.3,False,rent
PROP1180,Decision answer.,Villa,17149877,Maharashtra,Mumbai,2440,5,2,pool|wifi|security|power-backup,Semi,2025-08-12,Builder,gated-community|corner-plot|luxury|affordable,#fcb99b,4.8,False,rent
PROP1181,Budget agency.,Studio,6757466,Karnataka,Mangalore,3724,3,3,clubhouse|pool|gym|garden|parking|lift,Semi,2025-08-12,Builder,corner-plot|gated-community|near-metro,#5efbbd,1.1,False,rent
PROP1182,Always loss town concern.,Bungalow,20408423,West Bengal,Siliguri,3760,2,4,garden|parking|clubhouse|gym|lift,Semi,2025-10-25,Agent,affordable|luxury,#1b635a,5.0,True,rent
PROP1183,Ready weight because power.,Apartment,5224155,Delhi,New Delhi,1204,2,1,pool|gym|power-backup|security|garden,Semi,2025-10-10,Agent,near-metro|family-friendly,#7e0505,1.9,True,rent
PROP1184,Remain show response.,Apartment,12287243,West Bengal,Kolkata,4783,5,5,parking|lift|pool|power-backup|gym|security,Semi,2025-07-28,Owner,affordable|luxury|family-friendly|gated-community,#d21b64,4.1,True,rent
PROP1185,Raise impact.,Villa,37911679,West Bengal,Kolkata,2772,6,4,gym|wifi|pool|power-backup,Semi,2025-07-04,Owner,gated-community|affordable|family-friendly|lake-view,#d6e672,2.6,False,sale
PROP1186,Where report behavior.,Studio,44865498,Gujarat,Surat,1638,4,4,clubhouse|power-backup|parking,Unfurnished,2025-08-19,Agent,affordable|lake-view|gated-community|corner-plot,#0dd1cf,4.7,True,sale
PROP1187,Speak represent sit however require.,Penthouse,30563581,Tamil Nadu,Coimbatore,2969,3,2,gym|power-backup|clubhouse|pool|lift|parking,Furnished,2025-06-22,Agent,lake-view|sea-view,#919dee,4.5,False,rent
PROP1188,Deal picture subject response issue.,Penthouse,1708831,Maharashtra,Pune,3986,5,5,lift|clubhouse|garden,Unfurnished,2025-07-20,Agent,corner-plot|family-friendly|luxury|affordable,#0ec846,2.0,True,rent
PROP1189,Stock several scientist.,Penthouse,14341359,Delhi,New Delhi,1167,3,2,garden|parking|lift|security|power-backup|gym,Semi,2025-07-18,Builder,near-metro|sea-view|affordable|corner-plot,#136b9b,3.5,False,rent
PROP1190,Land anyone best recently.,Villa,22191125,Delhi,New Delhi,2633,2,2,garden|power-backup|clubhouse,Unfurnished,2025-08-03,Builder,lake-view|corner-plot|affordable,#dbbc5b,4.1,True,rent
PROP1191,Support evening war that leave.,Apartment,48512496,Delhi,New Delhi,2402,4,5,lift|garden|parking|security|wifi|pool,Unfurnished,2025-06-30,Owner,lake-view|gated-community|corner-plot|luxury,#dd2797,1.9,False,rent
PROP1192,Good sport technology.,Penthouse,49859147,Karnataka,Mangalore,510,1,5,power-backup|pool|security|parking|gym,Furnished,2025-06-12,Agent,sea-view|family-friendly,#ecec11,1.2,False,rent
PROP1193,Return stuff.,Studio,31512493,Maharashtra,Pune,811,1,5,wifi|clubhouse|gym|lift,Unfurnished,2025-08-13,Agent,near-metro|family-friendly|luxury,#cb4690,3.2,True,sale
PROP1194,Officer serve.,Bungalow,42720087,West Bengal,Siliguri,4690,5,4,security|power-backup|garden|lift|clubhouse,Semi,2025-07-02,Builder,gated-community|affordable|family-friendly,#6d3ce9,4.0,False,rent
PROP1195,Young small everybody painting.,Penthouse,32522176,Maharashtra,Nagpur,3185,4,2,parking|lift|garden|clubhouse|pool,Semi,2025-10-22,Owner,corner-plot|lake-view|affordable,#63e45b,3.6,True,sale
PROP1196,Able chance agreement Congress.,Villa,32318360,Gujarat,Ahmedabad,2186,3,5,security|gym|garden|clubhouse,Unfurnished,2025-09-20,Builder,gated-community|affordable,#1c7139,1.7,True,rent
PROP1197,Speech join third.,Studio,46651260,West Bengal,Kolkata,4040,1,2,lift|gym|wifi|security|power-backup,Unfurnished,2025-09-04,Builder,family-friendly|gated-community|corner-plot|luxury,#70b596,3.1,True,sale
PROP1198,Top young entire spend.,Bungalow,28893873,Tamil Nadu,Madurai,2758,6,2,lift|clubhouse|power-backup|parking|security,Semi,2025-07-09,Builder,sea-view|gated-community,#d83fe1,3.2,True,rent
PROP1199,See financial church imagine.,Villa,1338690,Gujarat,Ahmedabad,708,2,2,security|gym|parking|lift|pool|garden,Furnished,2025-06-26,Agent,luxury|gated-community,#39b025,4.6,True,sale
PROP1200,Include teacher against and.,Villa,6337375,Delhi,New Delhi,3954,3,3,wifi|parking|garden|lift,Semi,2025-10-27,Agent,corner-plot|luxury|gated-community,#c01f98,1.7,True,sale
PROP1201,Clearly bed table pass politics.,Studio,9870508,West Bengal,Kolkata,2348,5,1,garden|parking|clubhouse|pool|lift,Furnished,2025-08-13,Builder,lake-view|sea-view|corner-plot,#c91e96,2.3,False,sale
PROP1202,Up drive.,Studio,8861977,Maharashtra,Nagpur,1421,1,3,parking|lift|security|wifi|gym|garden,Furnished,2025-08-10,Agent,family-friendly|lake-view|sea-view|affordable,#d0550f,3.3,False,rent
PROP1203,Help audience development.,Penthouse,39871309,Tamil Nadu,Madurai,4741,6,2,clubhouse|gym|wifi,Unfurnished,2025-10-26,Owner,luxury|sea-view|near-metro,#359c98,3.3,False,sale
PROP1204,Analysis buy beat general.,Studio,44189789,Tamil Nadu,Chennai,1784,6,4,lift|parking|power-backup|clubhouse,Unfurnished,2025-09-02,Owner,sea-view|family-friendly|corner-plot|lake-view,#404178,1.4,False,sale
PROP1205,Appear oil.,Villa,24139214,Tamil Nadu,Madurai,2836,5,1,gym|power-backup|pool|lift,Furnished,2025-09-27,Builder,lake-view|sea-view|affordable,#5335f8,3.4,True,rent
PROP1206,Born most ever particular perform.,Penthouse,49259819,Karnataka,Mangalore,1026,2,4,security|clubhouse|pool|gym|garden|power-backup,Furnished,2025-10-06,Builder,lake-view|sea-view|family-friendly,#e8a37f,3.4,True,sale
PROP1207,Somebody rise education.,Studio,24433962,Tamil Nadu,Chennai,3483,4,2,security|garden|wifi|power-backup,Furnished,2025-11-06,Owner,near-metro|lake-view|gated-community|luxury,#1311ea,5.0,True,rent
PROP1208,Child lot.,Bungalow,16421230,Maharashtra,Mumbai,2327,1,4,gym|pool|security|lift|wifi|power-backup,Furnished,2025-07-23,Agent,family-friendly|affordable|sea-view|lake-view,#976ca6,2.1,False,sale
PROP1209,Him exactly my.,Apartment,12081096,Karnataka,Mysore,3704,4,5,lift|pool|security|power-backup,Furnished,2025-06-25,Owner,affordable|luxury|near-metro,#80760e,4.0,True,sale
PROP1210,System together natural management popular.,Apartment,18435509,Maharashtra,Pune,3791,2,3,wifi|parking|garden|gym,Unfurnished,2025-08-19,Agent,luxury|family-friendly,#f9109b,1.1,False,rent
PROP1211,Specific knowledge American seek those.,Bungalow,25984005,Maharashtra,Mumbai,1897,6,5,pool|clubhouse|wifi|parking,Semi,2025-08-25,Builder,sea-view|family-friendly|gated-community,#8983db,3.3,False,rent
PROP1212,Cause arrive something.,Apartment,37214646,Maharashtra,Mumbai,4047,6,4,pool|power-backup|parking|lift,Semi,2025-11-21,Owner,near-metro|luxury,#19a37f,4.8,False,rent
PROP1213,Factor allow painting task court.,Penthouse,27918060,Karnataka,Mangalore,2264,2,3,gym|parking|clubhouse|lift,Unfurnished,2025-06-22,Builder,family-friendly|luxury|gated-community,#9214c7,4.8,False,rent
PROP1214,Line wrong green thank.,Bungalow,36739708,Tamil Nadu,Madurai,4673,3,1,parking|wifi|lift|clubhouse|pool|garden,Unfurnished,2025-07-31,Owner,gated-community|sea-view|lake-view|near-metro,#a5c048,1.1,False,sale
PROP1215,Occur media.,Villa,32064258,Maharashtra,Mumbai,2537,5,1,power-backup|wifi|gym|pool,Unfurnished,2025-10-06,Builder,lake-view|affordable|gated-community,#ccf66b,4.9,False,rent
PROP1216,Anything someone probably win.,Villa,45518034,Tamil Nadu,Coimbatore,2439,6,2,wifi|garden|pool|lift|gym|parking,Semi,2025-09-16,Builder,near-metro|corner-plot,#138821,3.6,True,sale
PROP1217,Former finish bill.,Villa,24901220,Tamil Nadu,Coimbatore,2601,5,4,lift|garden|gym,Unfurnished,2025-10-14,Builder,family-friendly|near-metro|sea-view|lake-view,#f5f205,4.8,False,sale
PROP1218,Political yes.,Penthouse,14983918,Tamil Nadu,Coimbatore,1754,5,4,gym|security|power-backup|lift|garden|pool,Furnished,2025-08-15,Builder,sea-view|lake-view|family-friendly|corner-plot,#7cff8d,3.0,False,sale
PROP1219,Process idea campaign onto.,Studio,10679227,Delhi,New Delhi,1431,3,1,clubhouse|pool|power-backup|lift|wifi|garden,Unfurnished,2025-07-27,Agent,family-friendly|affordable|luxury|lake-view,#61c6ad,4.6,True,rent
PROP1220,History worker operation.,Bungalow,25654755,Maharashtra,Mumbai,1738,6,4,garden|parking|clubhouse|wifi,Unfurnished,2025-09-03,Owner,luxury|affordable,#85aa66,2.6,False,sale
PROP1221,Study whom.,Studio,48597423,Tamil Nadu,Chennai,2793,4,4,power-backup|wifi|gym|parking|security,Unfurnished,2025-10-13,Agent,luxury|sea-view|lake-view,#4d8761,3.8,True,sale
PROP1222,Pm recently ready could.,Apartment,19736918,Tamil Nadu,Madurai,2071,3,4,power-backup|wifi|security|garden|clubhouse|gym,Semi,2025-08-01,Builder,lake-view|gated-community,#0814cf,1.7,False,rent
PROP1223,Since write turn let.,Penthouse,22906255,Karnataka,Bangalore,1934,2,3,wifi|power-backup|gym|pool,Furnished,2025-09-22,Builder,luxury|near-metro|family-friendly,#729e44,1.4,True,sale
PROP1224,Herself state moment.,Studio,9508081,Gujarat,Ahmedabad,551,5,5,lift|gym|power-backup,Furnished,2025-09-13,Agent,corner-plot|family-friendly|affordable,#6b4615,3.2,False,sale
PROP1225,Writer myself.,Studio,29928831,West Bengal,Kolkata,2274,3,2,pool|clubhouse|parking|garden|wifi,Unfurnished,2025-11-16,Agent,lake-view|near-metro|sea-view,#a1c6bb,3.0,True,rent
PROP1226,Option yet.,Apartment,45036817,West Bengal,Kolkata,3987,1,3,garden|security|clubhouse|gym,Furnished,2025-07-19,Agent,corner-plot|family-friendly|sea-view|near-metro,#9929e1,1.9,True,sale
